palika_id,province_en,province_ne,district_en,district_ne,palika_name_en,palika_name_ne,palika_type_en,palika_type_ne,palika_full_name_en,palika_full_name_ne,palika_label,wards,population_2021,area_km2,website,source_url
lumbini-arghakhanchi-bhumikasthan-municipality,Lumbini,लुम्बिनी,Arghakhanchi,अर्घाखाँची,Bhumikasthan,भूमिकास्थान,Municipality,नगरपालिका,Bhumikasthan Municipality,भूमिकास्थान नगरपालिका,भूमिकास्थान नगरपालिका / Bhumikasthan Municipality,10,28192,159.13,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-arghakhanchi-chhatradev-gaunpalika,Lumbini,लुम्बिनी,Arghakhanchi,अर्घाखाँची,Chhatradev,छत्रदेव,Gaunpalika,गाउँपालिका,Chhatradev Gaunpalika,छत्रदेव गाउँपालिका,छत्रदेव गाउँपालिका / Chhatradev Gaunpalika,0,21611,87.62,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-arghakhanchi-malarani-gaunpalika,Lumbini,लुम्बिनी,Arghakhanchi,अर्घाखाँची,Malarani,मालारानी,Gaunpalika,गाउँपालिका,Malarani Gaunpalika,मालारानी गाउँपालिका,मालारानी गाउँपालिका / Malarani Gaunpalika,0,24150,101.06,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-arghakhanchi-panini-gaunpalika,Lumbini,लुम्बिनी,Arghakhanchi,अर्घाखाँची,Panini,पाणिनी,Gaunpalika,गाउँपालिका,Panini Gaunpalika,पाणिनी गाउँपालिका,पाणिनी गाउँपालिका / Panini Gaunpalika,0,22291,151.42,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-arghakhanchi-sandhikharka-municipality,Lumbini,लुम्बिनी,Arghakhanchi,अर्घाखाँची,Sandhikharka,सन्धिखर्क,Municipality,नगरपालिका,Sandhikharka Municipality,सन्धिखर्क नगरपालिका,सन्धिखर्क नगरपालिका / Sandhikharka Municipality,12,42492,129.42,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-arghakhanchi-sitganga-municipality,Lumbini,लुम्बिनी,Arghakhanchi,अर्घाखाँची,Sitganga,सितगंगा,Municipality,नगरपालिका,Sitganga Municipality,सितगंगा नगरपालिका,सितगंगा नगरपालिका / Sitganga Municipality,14,37691,610.43,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-banke-baijanath-gaunpalika,Lumbini,लुम्बिनी,Banke,बाँके,Baijanath,वैजनाथ,Gaunpalika,गाउँपालिका,Baijanath Gaunpalika,वैजनाथ गाउँपालिका,वैजनाथ गाउँपालिका / Baijanath Gaunpalika,0,69472,141.67,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-banke-duduwa-gaunpalika,Lumbini,लुम्बिनी,Banke,बाँके,Duduwa,डुडुवा,Gaunpalika,गाउँपालिका,Duduwa Gaunpalika,डुडुवा गाउँपालिका,डुडुवा गाउँपालिका / Duduwa Gaunpalika,0,43206,91.1,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-banke-janaki-gaunpalika,Lumbini,लुम्बिनी,Banke,बाँके,Janaki,जानकी,Gaunpalika,गाउँपालिका,Janaki Gaunpalika,जानकी गाउँपालिका,जानकी गाउँपालिका / Janaki Gaunpalika,0,46141,63.32,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-banke-khajura-gaunpalika,Lumbini,लुम्बिनी,Banke,बाँके,Khajura,खजुरा,Gaunpalika,गाउँपालिका,Khajura Gaunpalika,खजुरा गाउँपालिका,खजुरा गाउँपालिका / Khajura Gaunpalika,0,62789,101.91,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-banke-kohalpur-municipality,Lumbini,लुम्बिनी,Banke,बाँके,Kohalpur,कोहलपुर,Municipality,नगरपालिका,Kohalpur Municipality,कोहलपुर नगरपालिका,कोहलपुर नगरपालिका / Kohalpur Municipality,15,101667,184.26,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-banke-narainapur-gaunpalika,Lumbini,लुम्बिनी,Banke,बाँके,Narainapur,नरैनापुर,Gaunpalika,गाउँपालिका,Narainapur Gaunpalika,नरैनापुर गाउँपालिका,नरैनापुर गाउँपालिका / Narainapur Gaunpalika,0,43135,172.34,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-banke-nepalgunj-sub-metropolitan-city,Lumbini,लुम्बिनी,Banke,बाँके,Nepalgunj,नेपालगञ्ज,Sub-Metropolitan City,उपमहानगरपालिका,Nepalgunj Sub-Metropolitan City,नेपालगञ्ज उपमहानगरपालिका,नेपालगञ्ज उपमहानगरपालिका / Nepalgunj Sub-Metropolitan City,23,164444,85.94,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-banke-raptisonari-gaunpalika,Lumbini,लुम्बिनी,Banke,बाँके,Raptisonari,राप्ती सोनारी,Gaunpalika,गाउँपालिका,Raptisonari Gaunpalika,राप्ती सोनारी गाउँपालिका,राप्ती सोनारी गाउँपालिका / Raptisonari Gaunpalika,0,66445,1041.73,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-bardiya-badhaiyatal-gaunpalika,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Badhaiyatal,बढैयाताल,Gaunpalika,गाउँपालिका,Badhaiyatal Gaunpalika,बढैयाताल गाउँपालिका,बढैयाताल गाउँपालिका / Badhaiyatal Gaunpalika,0,52818,115.19,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-bardiya-bansgadhi-municipality,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Bansgadhi,बासगढी,Municipality,नगरपालिका,Bansgadhi Municipality,बासगढी नगरपालिका,बासगढी नगरपालिका / Bansgadhi Municipality,9,63252,206.08,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-bardiya-barbardiya-municipality,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Barbardiya,बारबर्दिया,Municipality,नगरपालिका,Barbardiya Municipality,बारबर्दिया नगरपालिका,बारबर्दिया नगरपालिका / Barbardiya Municipality,11,72533,226.09,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-bardiya-geruwa-gaunpalika,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Geruwa,गेरुवा,Gaunpalika,गाउँपालिका,Geruwa Gaunpalika,गेरुवा गाउँपालिका,गेरुवा गाउँपालिका / Geruwa Gaunpalika,0,33514,78.41,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-bardiya-gulariya-municipality,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Gulariya,गुलरिया,Municipality,नगरपालिका,Gulariya Municipality,गुलरिया नगरपालिका,गुलरिया नगरपालिका / Gulariya Municipality,12,74505,118.21,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-bardiya-madhuwan-municipality,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Madhuwan,मधुवन,Municipality,नगरपालिका,Madhuwan Municipality,मधुवन नगरपालिका,मधुवन नगरपालिका / Madhuwan Municipality,9,50739,129.73,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-bardiya-rajapur-municipality,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Rajapur,राजापुर,Municipality,नगरपालिका,Rajapur Municipality,राजापुर नगरपालिका,राजापुर नगरपालिका / Rajapur Municipality,10,60831,127.08,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-bardiya-thakurbaba-municipality,Lumbini,लुम्बिनी,Bardiya,बर्दिया,Thakurbaba,ठाकुरबाबा,Municipality,नगरपालिका,Thakurbaba Municipality,ठाकुरबाबा नगरपालिका,ठाकुरबाबा नगरपालिका / Thakurbaba Municipality,9,49420,104.57,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-dang-babai-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Babai,बबई,Gaunpalika,गाउँपालिका,Babai Gaunpalika,बबई गाउँपालिका,बबई गाउँपालिका / Babai Gaunpalika,0,30968,257.48,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-banglachuli-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Banglachuli,वंगलाचुली,Gaunpalika,गाउँपालिका,Banglachuli Gaunpalika,वंगलाचुली गाउँपालिका,वंगलाचुली गाउँपालिका / Banglachuli Gaunpalika,0,22373,245.14,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-dangisharan-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Dangisharan,दंगीशरण,Gaunpalika,गाउँपालिका,Dangisharan Gaunpalika,दंगीशरण गाउँपालिका,दंगीशरण गाउँपालिका / Dangisharan Gaunpalika,0,23668,110.7,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-gadhawa-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Gadhawa,गढवा,Gaunpalika,गाउँपालिका,Gadhawa Gaunpalika,गढवा गाउँपालिका,गढवा गाउँपालिका / Gadhawa Gaunpalika,0,45898,358.57,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-ghorahi-sub-metropolitan-city,Lumbini,लुम्बिनी,Dang,दाङ,Ghorahi,घोराही,Sub-Metropolitan City,उपमहानगरपालिका,Ghorahi Sub-Metropolitan City,घोराही उपमहानगरपालिका,घोराही उपमहानगरपालिका / Ghorahi Sub-Metropolitan City,19,200530,522.21,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-dang-lamahi-municipality,Lumbini,लुम्बिनी,Dang,दाङ,Lamahi,लमही,Municipality,नगरपालिका,Lamahi Municipality,लमही नगरपालिका,लमही नगरपालिका / Lamahi Municipality,9,59050,326.66,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-dang-rajpur-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Rajpur,राजपुर,Gaunpalika,गाउँपालिका,Rajpur Gaunpalika,राजपुर गाउँपालिका,राजपुर गाउँपालिका / Rajpur Gaunpalika,0,28346,577.33,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-rapti-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Rapti,राप्ती,Gaunpalika,गाउँपालिका,Rapti Gaunpalika,राप्ती गाउँपालिका,राप्ती गाउँपालिका / Rapti Gaunpalika,0,52123,161.07,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-shantinagar-gaunpalika,Lumbini,लुम्बिनी,Dang,दाङ,Shantinagar,शान्तिनगर,Gaunpalika,गाउँपालिका,Shantinagar Gaunpalika,शान्तिनगर गाउँपालिका,शान्तिनगर गाउँपालिका / Shantinagar Gaunpalika,0,27641,116.02,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-dang-tulsipur-sub-metropolitan-city,Lumbini,लुम्बिनी,Dang,दाङ,Tulsipur,तुलसीपुर,Sub-Metropolitan City,उपमहानगरपालिका,Tulsipur Sub-Metropolitan City,तुलसीपुर उपमहानगरपालिका,तुलसीपुर उपमहानगरपालिका / Tulsipur Sub-Metropolitan City,19,179755,384.63,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
lumbini-eastern-rukum-bhume-gaunpalika,Lumbini,लुम्बिनी,Eastern Rukum,पूर्वी रुकुम,Bhume,भूमे,Gaunpalika,गाउँपालिका,Bhume Gaunpalika,भूमे गाउँपालिका,भूमे गाउँपालिका / Bhume Gaunpalika,0,19829,273.67,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-eastern-rukum-putha-uttarganga-gaunpalika,Lumbini,लुम्बिनी,Eastern Rukum,पूर्वी रुकुम,Putha Uttarganga,पुठा उत्तरगंगा,Gaunpalika,गाउँपालिका,Putha Uttarganga Gaunpalika,पुठा उत्तरगंगा गाउँपालिका,पुठा उत्तरगंगा गाउँपालिका / Putha Uttarganga Gaunpalika,0,18308,560.34,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-eastern-rukum-sisne-gaunpalika,Lumbini,लुम्बिनी,Eastern Rukum,पूर्वी रुकुम,Sisne,सिस्ने,Gaunpalika,गाउँपालिका,Sisne Gaunpalika,सिस्ने गाउँपालिका,सिस्ने गाउँपालिका / Sisne Gaunpalika,0,18534,327.12,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-chandrakot-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Chandrakot,चन्द्रकोट,Gaunpalika,गाउँपालिका,Chandrakot Gaunpalika,चन्द्रकोट गाउँपालिका,चन्द्रकोट गाउँपालिका / Chandrakot Gaunpalika,0,18662,105.73,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-chhatrakot-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Chhatrakot,छत्रकोट,Gaunpalika,गाउँपालिका,Chhatrakot Gaunpalika,छत्रकोट गाउँपालिका,छत्रकोट गाउँपालिका / Chhatrakot Gaunpalika,0,19357,87.01,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-dhurkot-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Dhurkot,धुर्कोट,Gaunpalika,गाउँपालिका,Dhurkot Gaunpalika,धुर्कोट गाउँपालिका,धुर्कोट गाउँपालिका / Dhurkot Gaunpalika,0,18814,86.32,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-gulmi-darbar-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Gulmi Darbar,गुल्मीदरवार,Gaunpalika,गाउँपालिका,Gulmi Darbar Gaunpalika,गुल्मीदरवार गाउँपालिका,गुल्मीदरवार गाउँपालिका / Gulmi Darbar Gaunpalika,0,19296,79.99,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-isma-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Isma,ईस्मा,Gaunpalika,गाउँपालिका,Isma Gaunpalika,ईस्मा गाउँपालिका,ईस्मा गाउँपालिका / Isma Gaunpalika,0,18529,81.88,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-kaligandaki-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Kaligandaki,कालीगण्डकी,Gaunpalika,गाउँपालिका,Kaligandaki Gaunpalika,कालीगण्डकी गाउँपालिका,कालीगण्डकी गाउँपालिका / Kaligandaki Gaunpalika,0,15044,101.04,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-madane-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Madane,मदाने,Gaunpalika,गाउँपालिका,Madane Gaunpalika,मदाने गाउँपालिका,मदाने गाउँपालिका / Madane Gaunpalika,0,20022,94.52,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-malika-gaunpalika,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Malika,मालिका,Gaunpalika,गाउँपालिका,Malika Gaunpalika,मालिका गाउँपालिका,मालिका गाउँपालिका / Malika Gaunpalika,0,20075,92.49,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
lumbini-gulmi-musikot-municipality,Lumbini,लुम्बिनी,Gulmi,गुल्मी,Musikot,मुसिकोट,Municipality,नगरपालिका,Musikot Municipality,मुसिकोट नगरपालिका,मुसिकोट नगरपालिका / Musikot Municipality,9,28454,114.74,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
